,Timestamp,id,lat,long,date
0,01/06/2014 06:28,35,36.07479134195653,24.873309746086953,01/06/2014
1,01/06/2014 06:29,35,36.071203895925926,24.871683282777777,01/06/2014
2,01/06/2014 06:30,35,36.06780807178571,24.87218332071429,01/06/2014
3,01/06/2014 06:33,4,36.07672951280702,24.870997950877193,01/06/2014
4,01/06/2014 06:33,35,36.06753691,24.87331077,01/06/2014
5,01/06/2014 06:34,4,36.074526652222225,24.867843195185188,01/06/2014
6,01/06/2014 06:35,4,36.07333630608696,24.86522375217391,01/06/2014
7,01/06/2014 06:53,4,36.07332875,24.86418589,01/06/2014
8,01/06/2014 06:53,19,36.08626425242424,24.8552455969697,01/06/2014
9,01/06/2014 06:54,19,36.08313475285714,24.853292202142857,01/06/2014
10,01/06/2014 06:55,19,36.08214884333333,24.850964156666667,01/06/2014
11,01/06/2014 06:57,10,36.0748328834,24.8652337356,01/06/2014
12,01/06/2014 06:57,19,36.08172261,24.85087373,01/06/2014
13,01/06/2014 07:01,7,36.082894716956524,24.864259783913045,01/06/2014
14,01/06/2014 07:01,10,36.07333841,24.86419877,01/06/2014
15,01/06/2014 07:02,7,36.080013371777774,24.864226919555556,01/06/2014
16,01/06/2014 07:02,11,36.08424950314286,24.85761243657143,01/06/2014
17,01/06/2014 07:02,32,36.07242089882353,24.873499726666665,01/06/2014
18,01/06/2014 07:02,34,36.06643857708333,24.903215468333332,01/06/2014
19,01/06/2014 07:03,7,36.077163769375,24.863969090833333,01/06/2014
20,01/06/2014 07:03,11,36.083955533928574,24.854924886071426,01/06/2014
21,01/06/2014 07:03,17,36.061578944666664,24.898911323333333,01/06/2014
22,01/06/2014 07:03,32,36.07145240339623,24.87148814716981,01/06/2014
23,01/06/2014 07:03,34,36.06362305653846,24.903789771153846,01/06/2014
24,01/06/2014 07:04,7,36.07451878186046,24.864143161627908,01/06/2014
25,01/06/2014 07:04,11,36.082873699705885,24.852977031176472,01/06/2014
26,01/06/2014 07:04,17,36.060068816,24.899614065999998,01/06/2014
27,01/06/2014 07:04,32,36.06861502425532,24.871507613404255,01/06/2014
28,01/06/2014 07:04,34,36.06125721192308,24.904446775384617,01/06/2014
29,01/06/2014 07:05,11,36.08233127304347,24.85103006652174,01/06/2014
30,01/06/2014 07:05,12,36.066635947500004,24.8992333528125,01/06/2014
31,01/06/2014 07:05,17,36.058488636,24.901045451999998,01/06/2014
32,01/06/2014 07:05,32,36.06758682588235,24.872796554117645,01/06/2014
33,01/06/2014 07:05,34,36.0594670337931,24.904411660689654,01/06/2014
34,01/06/2014 07:05,35,36.067395591200004,24.8747712726,01/06/2014
35,01/06/2014 07:06,12,36.064184728076924,24.89840485346154,01/06/2014
36,01/06/2014 07:06,17,36.0567079716,24.9014105964,01/06/2014
37,01/06/2014 07:06,34,36.057273353125,24.9034644728125,01/06/2014
38,01/06/2014 07:06,35,36.065986083333335,24.876399443846154,01/06/2014
39,01/06/2014 07:07,12,36.062993500357145,24.89615787714286,01/06/2014
40,01/06/2014 07:07,17,36.05461879153846,24.900469227307692,01/06/2014
41,01/06/2014 07:07,34,36.05495387230769,24.901847099999998,01/06/2014
42,01/06/2014 07:07,35,36.0629146371875,24.876413556875,01/06/2014
43,01/06/2014 07:08,12,36.0630274437931,24.893673660689654,01/06/2014
44,01/06/2014 07:08,35,36.06000524142857,24.876204377857146,01/06/2014
45,01/06/2014 07:09,12,36.06322165351351,24.890969408648647,01/06/2014
46,01/06/2014 07:09,35,36.056976265531915,24.876192028085107,01/06/2014
47,01/06/2014 07:10,12,36.063371683823526,24.88788904970588,01/06/2014
48,01/06/2014 07:10,35,36.05398428326531,24.876272553061227,01/06/2014
49,01/06/2014 07:11,12,36.06366832230769,24.88622840076923,01/06/2014
50,01/06/2014 07:11,18,36.06280442975,24.89504773525,01/06/2014
51,01/06/2014 07:11,35,36.05198118596154,24.877596582115384,01/06/2014
52,01/06/2014 07:12,18,36.06329460361111,24.89223861111111,01/06/2014
53,01/06/2014 07:12,35,36.05095084446429,24.879519225892857,01/06/2014
54,01/06/2014 07:13,18,36.063177939090906,24.88951299090909,01/06/2014
55,01/06/2014 07:13,20,36.0646122,24.901675471923078,01/06/2014
56,01/06/2014 07:13,35,36.04872862633333,24.879571536333334,01/06/2014
57,01/06/2014 07:14,18,36.06357266178571,24.88686012107143,01/06/2014
58,01/06/2014 07:14,20,36.062703998064514,24.90332677129032,01/06/2014
59,01/06/2014 07:15,4,36.072060865,24.864473064,01/06/2014
60,01/06/2014 07:15,16,36.0590163437037,24.904726763333333,01/06/2014
61,01/06/2014 07:15,20,36.06085201933333,24.904369072666668,01/06/2014
62,01/06/2014 07:16,4,36.07103894254545,24.866496324363634,01/06/2014
63,01/06/2014 07:16,16,36.05680349037037,24.90312536925926,01/06/2014
64,01/06/2014 07:16,20,36.05891627814815,24.904465663703704,01/06/2014
65,01/06/2014 07:17,4,36.07007614150943,24.8686108454717,01/06/2014
66,01/06/2014 07:17,16,36.05464927954545,24.901612521818183,01/06/2014
67,01/06/2014 07:17,20,36.05668073357143,24.903041289285714,01/06/2014
68,01/06/2014 07:18,4,36.069601288,24.8711682884,01/06/2014
69,01/06/2014 07:18,6,36.058361389333335,24.89403476,01/06/2014
70,01/06/2014 07:18,20,36.054766716875,24.901685088125,01/06/2014
71,01/06/2014 07:19,3,36.08617926392857,24.85659788857143,01/06/2014
72,01/06/2014 07:19,4,36.0691623272549,24.874030253529412,01/06/2014
73,01/06/2014 07:19,6,36.0558174734375,24.892399116875,01/06/2014
74,01/06/2014 07:19,26,36.07140659461538,24.88413581179487,01/06/2014
75,01/06/2014 07:20,1,36.06569084833333,24.883428653611112,01/06/2014
76,01/06/2014 07:20,3,36.084335811428566,24.855068112285714,01/06/2014
77,01/06/2014 07:20,4,36.06803700477273,24.87592279068182,01/06/2014
78,01/06/2014 07:20,6,36.054671017931035,24.89068435172414,01/06/2014
79,01/06/2014 07:20,26,36.068503139,24.88428061333333,01/06/2014
80,01/06/2014 07:21,1,36.06492705684211,24.885702396842106,01/06/2014
81,01/06/2014 07:21,3,36.0831216453125,24.8536427453125,01/06/2014
82,01/06/2014 07:21,4,36.06528636390244,24.87641354097561,01/06/2014
83,01/06/2014 07:21,26,36.06643531461538,24.885131158974357,01/06/2014
84,01/06/2014 07:21,29,36.05924496555556,24.89465195,01/06/2014
85,01/06/2014 07:22,1,36.063706464,24.885910334000002,01/06/2014
86,01/06/2014 07:22,3,36.08249994928572,24.851436295357143,01/06/2014
87,01/06/2014 07:22,4,36.06237358225806,24.87639389096774,01/06/2014
88,01/06/2014 07:22,26,36.0644268148,24.8859168528,01/06/2014
89,01/06/2014 07:22,29,36.057694934062496,24.8935706175,01/06/2014
90,01/06/2014 07:23,4,36.05926270022727,24.876198424318183,01/06/2014
91,01/06/2014 07:23,29,36.05524992621621,24.89207468027027,01/06/2014
92,01/06/2014 07:24,4,36.0563683388,24.8761889782,01/06/2014
93,01/06/2014 07:24,21,36.0592540592,24.904883218,01/06/2014
94,01/06/2014 07:24,29,36.05466918809524,24.890415298095235,01/06/2014
95,01/06/2014 07:25,4,36.05335236863636,24.876351873636363,01/06/2014
96,01/06/2014 07:25,21,36.056847597741935,24.90313408967742,01/06/2014
97,01/06/2014 07:26,4,36.051934474727275,24.878121672363637,01/06/2014
98,01/06/2014 07:26,14,36.062747435666665,24.894974226333332,01/06/2014
99,01/06/2014 07:26,21,36.0547714045,24.901701887999998,01/06/2014
100,01/06/2014 07:26,33,36.0616456846875,24.8988162534375,01/06/2014
101,01/06/2014 07:27,4,36.05040080959184,24.879576412040816,01/06/2014
102,01/06/2014 07:27,13,36.05924279482759,24.904879806206896,01/06/2014
103,01/06/2014 07:27,14,36.06328138533333,24.892171075,01/06/2014
104,01/06/2014 07:27,33,36.05994757285714,24.89957445657143,01/06/2014
105,01/06/2014 07:28,4,36.04838228388889,24.879570893333334,01/06/2014
106,01/06/2014 07:28,13,36.056612867,24.902987078333336,01/06/2014
107,01/06/2014 07:28,14,36.06317003741936,24.88946085580645,01/06/2014
108,01/06/2014 07:28,33,36.058440221,24.901145894499997,01/06/2014
109,01/06/2014 07:29,13,36.054748346428575,24.90168930214286,01/06/2014
110,01/06/2014 07:29,14,36.063571875862074,24.887000633448274,01/06/2014
111,01/06/2014 07:29,33,36.056673435862066,24.90138131517241,01/06/2014
112,01/06/2014 07:30,2,36.08547033925,24.859002261,01/06/2014
113,01/06/2014 07:30,33,36.05454500785714,24.900449767142856,01/06/2014
114,01/06/2014 07:31,2,36.08443902566667,24.856985982666668,01/06/2014
115,01/06/2014 07:32,2,36.083749146428566,24.854544516071428,01/06/2014
116,01/06/2014 07:33,2,36.08277511764706,24.852398025294118,01/06/2014
117,01/06/2014 07:34,2,36.0821540675,24.850952026666665,01/06/2014
118,01/06/2014 07:34,10,36.0720631422449,24.86448056122449,01/06/2014
119,01/06/2014 07:34,27,36.06776170685714,24.884303859714286,01/06/2014
120,01/06/2014 07:35,10,36.07101963519231,24.866519547307693,01/06/2014
121,01/06/2014 07:35,27,36.06594371888889,24.88564086472222,01/06/2014
122,01/06/2014 07:35,34,36.05272546333333,24.900148275333333,01/06/2014
123,01/06/2014 07:36,8,36.06572810292683,24.885922826341464,01/06/2014
124,01/06/2014 07:36,10,36.070075303653844,24.868569624423078,01/06/2014
125,01/06/2014 07:36,27,36.06405212833334,24.88591823333333,01/06/2014
126,01/06/2014 07:36,34,36.050603212285715,24.895756566285716,01/06/2014
127,01/06/2014 07:36,101,36.049396163703705,24.879379392037034,01/06/2014
128,01/06/2014 07:37,8,36.063914512,24.885914575999998,01/06/2014
129,01/06/2014 07:37,10,36.06960347518519,24.871197125185184,01/06/2014
130,01/06/2014 07:37,34,36.05034819045455,24.889801972727273,01/06/2014
131,01/06/2014 07:37,101,36.050146375555556,24.87516508388889,01/06/2014
132,01/06/2014 07:38,10,36.06916174255319,24.874091871489362,01/06/2014
133,01/06/2014 07:38,26,36.06227220051282,24.885589564871797,01/06/2014
134,01/06/2014 07:38,34,36.050146886363635,24.88389255909091,01/06/2014
135,01/06/2014 07:38,101,36.05015979651163,24.869119587906976,01/06/2014
136,01/06/2014 07:39,10,36.06791021025,24.876019091,01/06/2014
137,01/06/2014 07:39,20,36.0526485852,24.9001672208,01/06/2014
138,01/06/2014 07:39,26,36.061065118095236,24.883757768095236,01/06/2014
139,01/06/2014 07:39,34,36.04922499890909,24.880368492545454,01/06/2014
140,01/06/2014 07:39,101,36.05022652272727,24.86337789969697,01/06/2014
141,01/06/2014 07:40,10,36.06522925463415,24.876418878780488,01/06/2014
142,01/06/2014 07:40,19,36.08160554085714,24.85234146314286,01/06/2014
143,01/06/2014 07:40,20,36.05064195611111,24.895895647222222,01/06/2014
144,01/06/2014 07:40,24,36.061573329285714,24.89889079642857,01/06/2014
145,01/06/2014 07:40,26,36.059266990652176,24.882478159782607,01/06/2014
146,01/06/2014 07:40,34,36.048278206153846,24.879572264615383,01/06/2014
147,01/06/2014 07:40,101,36.050277459722224,24.85741140472222,01/06/2014
148,01/06/2014 07:41,10,36.06219503242424,24.876360825757576,01/06/2014
149,01/06/2014 07:41,18,36.06236806941177,24.885635322352943,01/06/2014
150,01/06/2014 07:41,19,36.08074966235294,24.854234073235293,01/06/2014
151,01/06/2014 07:41,20,36.05034421688889,24.889736841555557,01/06/2014
152,01/06/2014 07:41,24,36.05978685862069,24.89973792965517,01/06/2014
153,01/06/2014 07:41,26,36.056151207250004,24.88247644875,01/06/2014
154,01/06/2014 07:41,101,36.05028380735294,24.850846184999998,01/06/2014
155,01/06/2014 07:42,10,36.05935081387755,24.876195331836733,01/06/2014
156,01/06/2014 07:42,18,36.061010286153845,24.883768506923076,01/06/2014
157,01/06/2014 07:42,19,36.07937495969697,24.85618701151515,01/06/2014
158,01/06/2014 07:42,20,36.050147493773586,24.88382218528302,01/06/2014
159,01/06/2014 07:42,24,36.058519693214286,24.900953601785716,01/06/2014
160,01/06/2014 07:42,26,36.05341352423077,24.882293988653846,01/06/2014
161,01/06/2014 07:42,101,36.05034829022222,24.845153335555555,01/06/2014
162,01/06/2014 07:43,10,36.05646272909091,24.876183969090906,01/06/2014
163,01/06/2014 07:43,18,36.05914564044444,24.882477858444442,01/06/2014
164,01/06/2014 07:43,19,36.078864524324324,24.858821509189188,01/06/2014
165,01/06/2014 07:43,20,36.04922608142857,24.88039202607143,01/06/2014
166,01/06/2014 07:43,23,36.05773209875,24.901785519375,01/06/2014
167,01/06/2014 07:43,24,36.056989548518516,24.90159759259259,01/06/2014
168,01/06/2014 07:43,25,36.058179431794876,24.893910007179485,01/06/2014
169,01/06/2014 07:43,26,36.052040924888885,24.880464291555555,01/06/2014
170,01/06/2014 07:43,101,36.05037264678571,24.839466974285717,01/06/2014
171,01/06/2014 07:44,10,36.05335331910714,24.876349951785716,01/06/2014
172,01/06/2014 07:44,12,36.062350454210524,24.885628767894737,01/06/2014
173,01/06/2014 07:44,18,36.05632074361702,24.882467774255318,01/06/2014
174,01/06/2014 07:44,19,36.07805417357143,24.860934767142858,01/06/2014
175,01/06/2014 07:44,20,36.048287056666666,24.87957145,01/06/2014
176,01/06/2014 07:44,23,36.055371659722226,24.90052552638889,01/06/2014
177,01/06/2014 07:44,24,36.05463739928571,24.90044761607143,01/06/2014
178,01/06/2014 07:44,25,36.055863140697674,24.89241640116279,01/06/2014
179,01/06/2014 07:44,26,36.04996715037037,24.87957533351852,01/06/2014
180,01/06/2014 07:44,30,36.057708297096774,24.901772874193547,01/06/2014
181,01/06/2014 07:44,101,36.0504462356,24.8331191588,01/06/2014
182,01/06/2014 07:45,10,36.05193754264151,24.878115134150942,01/06/2014
183,01/06/2014 07:45,12,36.061022495641026,24.88372680230769,01/06/2014
184,01/06/2014 07:45,18,36.053429656382974,24.882285166595747,01/06/2014
185,01/06/2014 07:45,19,36.07767455434783,24.863533571521742,01/06/2014
186,01/06/2014 07:45,23,36.05422962875,24.900759754375,01/06/2014
187,01/06/2014 07:45,25,36.054676382592596,24.890659951851852,01/06/2014
188,01/06/2014 07:45,26,36.048167214,24.879572881,01/06/2014
